Project Name,Enbloced,Land Size,Master Plan GFA,Plot Ratio,Postal Code,Property Type,Tenure,Planning Area,District,Age,Number of Units,Average Price,Historical High,Historical Low,Distance to MRT,Enbloc Probability,En Bloc Likelihood
THE INSPIRA,0,4472.0,12522.0,2.8,239949,1,1, River Valley,9,34.0,12.0,2297.0,2456.0,947.0,0.6020291307443661,0.027633092971637782,Very Unlikely
THE INTERLACE,0,80762.0,169637.0,2.1,109684,1,0, Bukit Merah,4,30.0,14.0,1385.0,1759.0,618.0,1.097380602994235,8.170821437221251e-05,Very Unlikely
THE INTERWEAVE,0,3023.0,8465.0,2.8,328805,0,1, Novena,12,29.0,169.0,1631.0,1852.0,1167.0,1.019070981758607,0.21414848683665133,Unlikely
THE IVERIA,0,1354.0,3793.0,2.8,239320,0,1, River Valley,9,39.48150357995227,12.0,2530.0,2698.0,2420.0,0.5560018194163303,0.13741844097546985,Very Unlikely
THE JADE,0,8708.0,30479.0,3.5,658074,1,0, Bukit Batok,23,39.0,28.0,1190.0,1235.0,335.0,0.0733416791930374,0.1628783566366258,Very Unlikely
THE JOVELL,0,22554.0,31575.0,1.4,506760,1,0, Pasir Ris,17,21.0,428.0,1528.0,1648.0,1121.0,1.337247205392557,0.2556783579458634,Unlikely
THE LADYHILL,0,9447.0,13225.0,1.4,258670,1,1, Tanglin,10,41.0,55.0,2127.0,2839.0,1139.0,1.075329487206118,0.014160165216230477,Very Unlikely
THE LAKEFRONT RESIDENCES,0,16117.0,56411.0,3.5,648305,1,0, Jurong West,22,29.0,629.0,1405.0,1660.0,624.0,0.2568554011567761,0.1974049951488131,Very Unlikely
THE LAKESHORE,0,26990.0,95012.0,3.52,649411,1,0, Jurong West,22,35.0,848.0,1210.0,1357.0,424.0,0.3206712931931375,0.24664873891423095,Unlikely
THE LANAI,0,10614.0,20379.0,1.92,669600,1,0, Bukit Batok,23,29.0,214.0,1487.0,1665.0,1170.0,0.8876820814735675,0.2473229766293099,Unlikely
The Landmark,0,5651.0,22681.0,2.2073144876325084,169878,1,0, Outram,3,39.48150357995227,396.0,2491.0,2847.0,1905.0,0.4739358613317808,0.11758516679061522,Very Unlikely
THE LAURELS,0,7251.0,19791.0,2.73,229658,1,1, Newton,9,30.0,229.0,2654.0,3499.0,1817.0,0.5341760243543332,0.005438531314456378,Very Unlikely
THE LEGACY,0,1153.0,1845.0,1.6,259750,0,1, Tanglin,10,44.0,17.0,1829.0,1829.0,596.0,0.3917069093192922,0.20519875059720202,Unlikely
THE LEGEND,0,8314.0,17476.0,2.1,259725,1,1, Tanglin,10,47.0,98.0,1731.0,1849.0,587.0,0.4227653579135833,0.1588938055860487,Very Unlikely
THE LEVELZ,0,7187.0,11499.0,1.6,268836,1,1, Tanglin,10,39.0,126.0,1959.0,2248.0,523.0,0.5277714936322329,0.053255515514726175,Very Unlikely
The Lilium,0,5104.0,7147.0,1.4,538500,1,1, Serangoon,19,22.0,8.0,2174.0,2406.0,1799.0,0.3497967538148526,0.049321759630819736,Very Unlikely
THE LINC,0,2105.0,5895.0,2.8,308346,0,1, Novena,11,37.0,51.0,2030.0,2030.0,746.0,0.557675384381356,0.116573697276031,Very Unlikely
THE LINCOLN MODERN,0,2498.0,6993.0,2.8,308353,0,1, Novena,11,40.0,56.0,1685.0,1833.0,676.0,0.575455706470915,0.16269499339674764,Very Unlikely
THE LINCOLN RESIDENCES,0,4799.0,13436.0,2.8,307762,1,1, Novena,11,32.0,99.0,1983.0,2115.0,927.0,0.5851885751087097,0.0759704282153173,Very Unlikely
THE LINEAR,0,8693.0,21734.0,2.5,678181,0,0, Bukit Panjang,23,37.0,221.0,1171.0,1255.0,379.0,0.2803032296934952,0.36279993205543226,Unlikely
THE LINQ @ BEAUTY WORLD,0,2868.0,8605.0,3.0,588173,0,1, Bukit Timah,21,39.48150357995227,12.0,2378.0,2439.0,1998.0,0.0760457882163228,0.14397149648353982,Very Unlikely
THE LOFT,0,7528.0,10541.0,1.4,258468,1,0, Tanglin,10,41.0,77.0,2089.0,2300.0,700.0,1.178680733874215,0.05776089653048607,Very Unlikely
THE LUCENT,0,3024.0,4234.0,1.4,425251,0,1, Bedok,15,32.0,42.0,1537.0,1537.0,618.0,1.180759139107981,0.22976663060228805,Unlikely
THE LUMOS,0,3185.0,8919.0,2.8,239220,0,1, River Valley,9,32.0,53.0,2315.0,3984.0,1750.0,0.5468613909464184,0.0006137029418437587,Very Unlikely
THE LUSH,0,2458.0,3441.0,1.4,429190,1,1, Bedok,15,29.0,37.0,1566.0,1742.0,1075.0,1.199100050517525,0.1856789920027467,Very Unlikely
THE LUXURIE,0,17700.0,53100.0,3.0,544749,1,0, Sengkang,19,28.0,622.0,1335.0,1659.0,611.0,0.3661622175221031,0.19014694106402547,Very Unlikely
The M,0,7463.0,31343.0,2.2073144876325084,188940,0,0, Downtown Core,7,39.48150357995227,522.0,2853.0,3277.0,2127.0,0.3350372548857087,0.06744750248603411,Very Unlikely
THE MADEIRA,0,18915.0,56753.0,3.0,659442,1,0, Bukit Batok,23,40.0,456.0,997.0,1089.0,277.0,0.2847318770979558,0.3694374901964042,Unlikely
THE MAKENA,0,34012.0,95251.0,2.8,437932,1,1, Marine Parade,15,45.0,54.0,1859.0,1954.0,522.0,1.351404123607003,0.004240391483777224,Very Unlikely
THE MARBELLA,0,16862.0,35411.0,2.1,276952,1,1, Bukit Timah,10,38.0,239.0,2091.0,2139.0,492.0,0.3690530168436938,0.04736000892328192,Very Unlikely
THE MARQ ON PATERSON HILL,0,11438.0,24017.0,2.1,238567,1,1, River Valley,9,32.0,66.0,4456.0,6840.0,3156.0,0.5658107500535546,1.0027045205099058e-06,Very Unlikely
THE MAYFAIR,0,18900.0,52919.0,2.8,609477,1,0, Jurong East,22,43.0,452.0,1028.0,1212.0,327.0,0.3127102519699377,0.3616809132629361,Unlikely
THE MAYLEA,0,5782.0,8122.0,1.4,117489,1,1, Queenstown,5,35.0,88.0,1483.0,1751.0,535.0,0.4404817568301841,0.12790180212586155,Very Unlikely
THE MEDLEY,0,2590.0,3626.0,1.4,426248,0,1, Bedok,15,34.0,37.0,1382.0,1382.0,651.0,0.4751652923827763,0.3269655951382265,Unlikely
THE MERASAGA,0,12344.0,19748.0,1.6,278102,1,0, Bukit Timah,10,48.0,116.0,1819.0,1929.0,517.0,0.1989869896819395,0.12717148997257782,Very Unlikely
THE MERCURY,0,2194.0,4608.0,2.1,248201,0,1, Tanglin,10,31.0,67.0,1948.0,2110.0,779.0,1.034578449352813,0.07603340788770781,Very Unlikely
THE MERLOT,0,1153.0,3228.0,2.8,219261,0,1, Novena,8,34.0,42.0,1340.0,1548.0,668.0,0.7438641300370414,0.2239172446384187,Unlikely
THE METROPOLITAN CONDOMINIUM,0,9747.0,47762.0,4.9,158746,1,0, Bukit Merah,3,34.0,382.0,1658.0,1821.0,623.0,0.1716194234367348,0.0979773738719432,Very Unlikely
THE METZ,0,5242.0,14683.0,2.8,239864,1,1, River Valley,9,36.0,169.0,2795.0,2890.0,1000.0,0.254437963455056,0.022534884678753656,Very Unlikely
THE MEYERISE,0,10613.0,29818.0,2.81,437918,1,1, Marine Parade,15,29.0,239.0,2265.0,2719.0,1401.0,1.349741515231809,0.02066053319207135,Very Unlikely
THE MEZZO,0,3354.0,10063.0,3.0,329682,0,1, Novena,12,31.0,127.0,1565.0,1644.0,692.0,0.928012427680802,0.2029159706825807,Unlikely
THE MILTONIA RESIDENCES,0,27000.0,37800.0,1.4,768104,1,0, Yishun,27,29.0,41.0,1088.0,1345.0,736.0,1.631846708045138,0.07855184423180284,Very Unlikely
THE MINT RESIDENCES,0,1625.0,2276.0,1.4,427324,0,1, Geylang,15,34.0,24.0,1367.0,1376.0,479.0,0.5668863880713761,0.2882438914472719,Unlikely
THE MINTON,0,27821.0,70947.0,2.55,534070,1,0, Hougang,19,30.0,1145.0,1311.0,1480.0,484.0,0.8763795434914571,0.6569083445355608,Likely
THE MKZ,0,1200.0,2519.0,2.1,228714,0,1, Newton,9,29.0,42.0,1834.0,2089.0,1411.0,0.3415274491038117,0.12224995075458102,Very Unlikely
THE MONTAGE,0,2108.0,2951.0,1.4,425342,0,1, Bedok,15,34.0,33.0,1490.0,1490.0,514.0,1.158149710564239,0.2504865977381052,Unlikely
THE MONTANA,0,3513.0,9850.0,2.8,249188,0,1, Tanglin,10,41.0,18.0,1863.0,2251.0,709.0,0.959577976248968,0.045945303724499745,Very Unlikely
THE MORNING GLORY,0,1327.0,1858.0,1.4,545782,0,1, Hougang,19,40.0,18.0,1321.0,1321.0,413.0,0.8580200250758324,0.3735911036741505,Unlikely
THE MORNINGSIDE,0,5934.0,16553.0,2.79,239639,0,1, River Valley,9,51.0,79.0,2020.0,2074.0,546.0,0.6498458906519858,0.1185152358217967,Very Unlikely
THE MORNINGTON,0,1315.0,3683.0,2.8,328005,0,1, Kallang,12,39.0,28.0,1061.0,1135.0,413.0,0.7974215129187275,0.4397078576213047,Possible
THE NASSIM,0,10977.0,15368.0,1.4,258485,1,1, Tanglin,10,28.0,55.0,4664.0,4915.0,2248.0,1.047695476554279,0.00025715029209893986,Very Unlikely
THE NAUTICAL,0,27666.0,38732.0,1.4,769471,1,0, Sembawang,27,28.0,435.0,1147.0,1439.0,746.0,0.4986919110016924,0.254091759312234,Unlikely
THE NCLAVE,0,2039.0,2854.0,1.4,425231,0,1, Bedok,15,36.0,3.0,1509.0,1533.0,396.0,1.172625388648734,0.20125779925270482,Unlikely
THE NEXUS,0,11166.0,23448.0,2.1,589650,1,1, Bukit Timah,21,37.0,242.0,1981.0,2090.0,708.0,0.3392541621366962,0.10069171622730551,Very Unlikely
THE ODEON KATONG,0,2939.0,8818.0,3.0,428722,0,1, Marine Parade,15,60.0,3.0,1529.0,1529.0,421.0,1.52921630774926,0.4231956600810339,Possible
THE OLD HOUSE,0,382.0,1145.0,3.0,534749,0,1, Hougang,19,40.0,6.0,984.0,984.0,415.0,0.3837284320940463,0.5623243353222775,Possible
THE OLIV,0,3359.0,5052.0,1.5,259798,0,1, Tanglin,10,30.0,23.0,2098.0,2579.0,2098.0,0.7652029917103531,0.0634107512951362,Very Unlikely
THE ORCHARD RESIDENCES,0,18650.0,125325.0,6.72,237973,0,0, Orchard,9,33.0,175.0,3232.0,5000.0,2101.0,0.0614544210054333,1.2739326673141971e-06,Very Unlikely
THE ORIENT,0,2563.0,3588.0,1.4,118610,1,1, Queenstown,5,26.0,52.0,1803.0,2052.0,1613.0,0.2620707908876299,0.13836318062242567,Very Unlikely
THE OXLEY,0,1883.0,7910.0,4.2,238697,0,1, Museum,9,47.0,39.0,1983.0,2359.0,820.0,0.3687591101114628,0.06392677218304703,Very Unlikely
THE PALETTE,0,42857.0,90000.0,2.1,518170,1,0, Pasir Ris,18,28.0,892.0,1241.0,1426.0,678.0,0.6989360426615169,0.24484161543530358,Unlikely
THE PALLADIUM,0,2201.0,4619.0,2.1,429984,0,1, Marine Parade,15,41.0,43.0,1632.0,1632.0,504.0,1.782083947996612,0.2531222647760978,Unlikely
THE PANORAMA,0,18483.0,64690.0,3.5,567695,1,0, Ang Mo Kio,20,26.0,698.0,1786.0,2036.0,1127.0,0.4991576217559138,0.12921681392132148,Very Unlikely
THE PARC CONDOMINIUM,0,34871.0,73230.0,2.1,127140,1,1, Clementi,5,33.0,659.0,1564.0,1689.0,638.0,0.722034177512631,0.1365730815423264,Very Unlikely
THE PARK VALE,0,3940.0,5516.0,1.4,288564,1,0, Bukit Timah,11,46.0,4.0,1581.0,1581.0,507.0,0.6615546778013309,0.2736087308226361,Unlikely
THE PATERSON,0,5322.0,11176.0,2.1,238539,1,1, River Valley,9,39.0,88.0,2449.0,2513.0,1044.0,0.4317991842411105,0.0538748400541208,Very Unlikely
THE PATERSON EDGE,0,2053.0,5749.0,2.8,238518,0,1, River Valley,9,44.0,61.0,2395.0,2615.0,1043.0,0.324304788973549,0.05335165429284772,Very Unlikely
THE PEAK,0,9604.0,13445.0,1.4,118454,1,1, Queenstown,5,55.0,2.0,1285.0,1636.0,440.0,0.4709911202460157,0.19457289508978357,Very Unlikely
THE PETALS,0,19323.0,37061.0,1.92,669587,1,1, Bukit Batok,23,41.0,27.0,1295.0,1471.0,268.0,0.9549922976999508,0.06893751922126087,Very Unlikely
THE PIER AT ROBERTSON,0,6435.0,18017.0,2.8,239013,0,1, Singapore River,9,37.0,21.0,2161.0,2452.0,654.0,0.4478611798871496,0.017293719619038656,Very Unlikely
THE PLAZA,0,18217.0,21270.96451425247,2.2073144876325084,199590,0,0, Downtown Core,7,64.0,234.0,1426.0,1541.0,330.0,0.3327574019496475,0.5043564052869495,Possible
THE POIZ RESIDENCES,0,19904.0,69662.0,3.5,358453,0,0, Toa Payoh,13,25.0,731.0,1801.0,1989.0,965.0,0.0909737806919245,0.11219225490117717,Very Unlikely
THE PRINCETON,0,1994.0,4187.0,2.1,259313,0,1, Tanglin,10,44.0,37.0,1821.0,1821.0,649.0,0.7582557651131419,0.21908217339576816,Unlikely
THE PROMINENCE,0,1279.0,1790.0,1.4,438749,0,1, Geylang,15,38.0,16.0,1221.0,1221.0,416.0,0.9802162572422534,0.40288679676514033,Possible
THE PROMONT,0,1039.0,2909.0,2.8,229790,0,1, Newton,9,34.0,15.0,2161.0,2161.0,1540.0,0.5130214018221421,0.1625680228297325,Very Unlikely
THE QUARTZ,0,21985.0,66131.0,3.01,544984,1,0, Sengkang,19,34.0,625.0,1249.0,1365.0,306.0,0.2351725430471973,0.24319443955583778,Unlikely
THE QUAYSIDE,0,5781.0,16186.0,2.8,238252,0,0, Singapore River,9,45.0,79.0,1651.0,1750.0,557.0,0.629334606164657,0.17338964737072185,Very Unlikely
THE QUINN,0,4821.0,6749.0,1.4,539763,0,1, Serangoon,19,27.0,139.0,1368.0,1797.0,941.0,0.5675816455425143,0.14300033882605306,Very Unlikely
THE RAINTREE,0,16077.0,31207.0,1.94,587841,1,0, Bukit Panjang,21,35.0,315.0,1235.0,1350.0,402.0,0.8554106225879798,0.2913189963889953,Unlikely
THE RAMFORD,0,989.0,1384.0,1.4,424326,0,1, Marine Parade,15,24.0,16.0,1566.0,1686.0,1450.0,0.9830920632867446,0.2423342386049556,Unlikely
THE RED HOUSE,0,1583.0,4084.0,2.58,428776,0,0, Marine Parade,15,27.0,42.0,1431.0,1979.0,1253.0,1.595931407080585,0.09483095683336966,Very Unlikely
THE REGALIA,0,5888.0,16485.0,2.8,238428,0,1, River Valley,9,50.0,116.0,1799.0,1799.0,521.0,0.6111781002369101,0.2280109873796092,Unlikely
THE REGENCY AT TIONG BAHRU,0,6130.0,17164.0,2.8,169905,1,1, Bukit Merah,3,33.0,158.0,2178.0,2230.0,725.0,0.6222394149525611,0.05781221950045415,Very Unlikely
THE RICHMOND,0,1655.0,4679.0,2.83,327950,0,1, Kallang,12,44.0,38.0,1361.0,1421.0,398.0,0.6850939803964149,0.339051600178253,Unlikely
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,0,5239.0,14668.0,2.8,229721,0,1, Newton,9,32.0,58.0,4239.0,5146.0,2508.0,0.5172689299728079,0.00014586638450526427,Very Unlikely
THE RIVERINE BY THE PARK,0,3282.0,11486.0,3.5,339098,0,1, Kallang,12,33.0,96.0,1902.0,2012.0,1123.0,0.3167811688859228,0.13087976633600124,Very Unlikely
THE RIVERSIDE PIAZZA,0,2941.0,8235.0,2.8,59608,0,0, Singapore River,1,47.0,4.0,1581.0,1591.0,420.0,0.7190341354331551,0.2349527227070881,Unlikely
THE ROCHESTER RESIDENCES,0,14331.0,77386.0,5.4,138638,0,0, Queenstown,5,32.0,366.0,1518.0,1835.0,788.0,0.2890256234454546,0.027649956134097594,Very Unlikely
THE SANTORINI,0,17103.0,47888.0,2.8,528568,1,0, Tampines,18,26.0,597.0,1268.0,1469.0,770.0,1.367817637356344,0.3350732725989357,Unlikely
THE SCALA,0,13877.0,38857.0,2.8,554475,0,0, Serangoon,19,30.0,468.0,1654.0,1774.0,866.0,0.1193960575762549,0.22100282304179797,Unlikely
THE SCOTTS TOWER,0,6100.0,17079.0,2.8,228240,1,0, Newton,9,27.0,231.0,1980.0,4267.0,1858.0,0.3787749568287664,0.0002468360569880676,Very Unlikely
THE SEA VIEW,0,17241.0,36207.0,2.1,439942,1,1, Marine Parade,15,35.0,546.0,2220.0,2320.0,644.0,1.675705849875248,0.11287725329744266,Very Unlikely
THE SEAFRONT ON MEYER,0,18684.0,52315.0,2.8,437878,1,1, Marine Parade,15,33.0,327.0,2007.0,2344.0,1190.0,1.235568654311629,0.030748617842169812,Very Unlikely
THE SEAWIND,0,14214.0,895.0,0.06,423404,1,1, Bedok,15,28.0,222.0,1846.0,2144.0,1283.0,1.105944252789423,0.17779359798887612,Very Unlikely
THE SENSORIA,0,6179.0,8643.0,1.4,758930,1,1, Sembawang,27,36.0,73.0,1013.0,1022.0,390.0,0.8629241847876377,0.4795113541134666,Possible
THE SERENNIA,0,2570.0,3598.0,1.4,424382,0,1, Marine Parade,15,33.0,42.0,1349.0,1394.0,740.0,0.9972411688740268,0.33178674020239174,Unlikely
THE SERENNO,0,1879.0,2630.0,1.4,438750,0,1, Geylang,15,27.0,33.0,1652.0,1652.0,1236.0,1.006474564735173,0.26545498899505326,Unlikely
THE SHELFORD,0,21471.0,30060.0,1.4,286888,1,1, Bukit Timah,11,38.0,215.0,2091.0,2273.0,595.0,0.4521541477767527,0.03719529886886105,Very Unlikely
THE SHORE RESIDENCES,0,16853.0,35388.0,2.1,439893,1,0, Marine Parade,15,29.0,48.0,1779.0,1970.0,1002.0,1.503965585261527,0.03178524373229783,Very Unlikely
THE SIENA,0,2744.0,3842.0,1.4,266630,0,0, Bukit Timah,10,27.0,54.0,1710.0,2467.0,1588.0,0.3802380665470759,0.03818724827370954,Very Unlikely
THE SIERRA,0,2938.0,6191.0,2.11,277125,0,0, Bukit Timah,10,45.0,6.0,1660.0,1660.0,588.0,0.7682106264536429,0.2438578067287171,Unlikely
THE SILVER FIR,0,765.0,588.0,0.77,439424,0,1, Geylang,15,30.0,33.0,1527.0,1574.0,845.0,0.6429150491095612,0.2524583377765986,Unlikely
THE SILVERTON,0,1003.0,1404.0,1.4,438818,0,1, Marine Parade,15,44.0,8.0,1455.0,1455.0,484.0,1.183321560065029,0.36039245498127315,Unlikely
THE SIXTH AVENUE RESIDENCES,0,16056.0,22480.0,1.4,276537,1,1, Bukit Timah,10,34.0,175.0,1867.0,2323.0,801.0,0.6444567204791312,0.031479795961389466,Very Unlikely
THE SKYWOODS,0,17546.0,36847.0,2.1,677661,1,0, Bukit Panjang,23,27.0,42.0,1450.0,1557.0,1042.0,0.6208548185559027,0.0747076009815984,Very Unlikely
THE SOLITAIRE,0,6571.0,10513.0,1.6,259829,1,1, Tanglin,10,34.0,59.0,2236.0,2403.0,1346.0,0.5749161704228839,0.061754778647302944,Very Unlikely
THE SORRENTO,0,7031.0,9843.0,1.4,127365,1,1, Clementi,5,28.0,131.0,1606.0,1717.0,1115.0,2.050482889844217,0.22526186847365254,Unlikely
THE SOUND,0,7286.0,10135.0,1.39,429069,1,1, Bedok,15,30.0,14.0,1810.0,1906.0,1272.0,1.221248974028303,0.12739981164029135,Very Unlikely
THE SOVEREIGN,0,13370.0,37434.0,2.8,437920,1,1, Marine Parade,15,50.0,87.0,2214.0,2214.0,531.0,1.419933231687478,0.04102700908088953,Very Unlikely
THE SPECTRUM,0,6556.0,9178.0,1.4,117503,1,1, Queenstown,5,38.0,72.0,1206.0,1230.0,446.0,1.745143173590409,0.38057074242970096,Unlikely
THE SPINNAKER,0,1731.0,4847.0,2.8,307788,0,1, Novena,11,44.0,36.0,1639.0,1756.0,624.0,0.6951786003086822,0.21819199891969715,Unlikely
THE SPRINGBLOOM,0,24308.0,51047.0,2.1,556119,1,0, Serangoon,19,44.0,372.0,1271.0,1415.0,304.0,0.0602505393916582,0.2083603378731681,Unlikely
THE SPRINGS,0,2270.0,6357.0,2.8,308144,0,1, Novena,11,40.0,62.0,1626.0,1682.0,695.0,0.3473429434945426,0.2438802018781597,Unlikely
THE STELLAR,0,13237.0,18531.0,1.4,126820,1,1, Clementi,5,35.0,162.0,1472.0,1561.0,401.0,1.825358293863016,0.1753324569096539,Very Unlikely
THE STERLING,0,16046.0,33215.0,2.07,596288,1,1, Bukit Timah,21,43.0,232.0,1910.0,2098.0,533.0,0.188840500317538,0.06676059092233819,Very Unlikely
THE STRADIA,0,766.0,2297.0,3.0,545571,0,1, Hougang,19,50.0,8.0,922.0,922.0,321.0,0.9444179218375878,0.687130351356219,Likely
THE SUITES AT CENTRAL,0,7287.0,20404.0,2.8,239897,1,1, River Valley,9,34.0,157.0,2553.0,2691.0,1250.0,0.306533036024538,0.030777147729698525,Very Unlikely
THE SUMMIT,0,30033.0,42993.0,1.43,466499,1,1, Bedok,16,52.0,242.0,1543.0,1672.0,380.0,1.454540810228282,0.15352595095515534,Very Unlikely
THE SUNNIDORA,0,777.0,1088.0,1.4,426223,0,1, Bedok,15,37.0,12.0,1277.0,1277.0,396.0,0.6042958098743196,0.3544448079102206,Unlikely
THE SUNNIFLORA,0,760.0,1064.0,1.4,426231,0,1, Bedok,15,38.0,12.0,1249.0,1249.0,570.0,0.5926267972771553,0.42919960487578523,Possible
THE SUNNYDALE,0,6545.0,9156.0,1.4,556124,1,0, Serangoon,19,42.0,7.0,1186.0,1195.0,360.0,0.4604827963337835,0.36036447876180594,Unlikely
THE SUNSHINE,0,1950.0,5439.0,2.79,535689,0,1, Serangoon,19,40.0,45.0,1257.0,1288.0,388.0,0.4277979886212201,0.3700370732184156,Unlikely
THE TAIPAN,0,1800.0,2520.0,1.4,468721,0,1, Bedok,16,40.0,26.0,1249.0,1283.0,416.0,1.409458799934005,0.39226714598582796,Unlikely
THE TANAMERA,0,21976.0,46182.0,2.1,466663,1,0, Bedok,16,49.0,288.0,1010.0,1073.0,302.0,0.3198476450349025,0.40994183111799504,Possible
THE TAPESTRY,0,21718.0,60810.0,2.8,528509,1,0, Tampines,18,22.0,861.0,1600.0,1797.0,1106.0,1.443992594424884,0.3441190538179569,Unlikely
THE TATE RESIDENCES,0,6687.0,19030.0,2.85,229545,1,1, Newton,9,34.0,85.0,3088.0,3500.0,1760.0,0.4925335619355566,0.005001000129818446,Very Unlikely
THE TEMBUSU,0,13035.0,27373.0,2.1,534006,1,1, Hougang,19,27.0,337.0,1779.0,1973.0,1180.0,0.6023481268248863,0.15287278296926118,Very Unlikely
THE TENNERY,0,15645.0,34893.0,2.23,677727,1,0, Choa Chu Kang,23,29.0,338.0,1238.0,1431.0,932.0,0.1945786537982013,0.28571259801465915,Unlikely
THE TESSARINA,0,26795.0,55483.0,2.07,276305,1,1, Bukit Timah,10,40.0,443.0,1980.0,2246.0,599.0,0.6999025986687987,0.040455728424895886,Very Unlikely
THE TIER,0,814.0,2308.0,2.84,328373,0,1, Novena,12,32.0,48.0,1556.0,1649.0,1145.0,0.8498763120497912,0.2965372681146552,Unlikely
THE TOMLINSON,0,2480.0,6945.0,2.8,249726,0,1, Orchard,10,41.0,29.0,2384.0,2429.0,1257.0,0.6866623731302477,0.08549116182448165,Very Unlikely
THE TRE VER,0,68970.0,193117.0,2.8,350110,1,0, Toa Payoh,13,21.0,729.0,1850.0,2080.0,1429.0,0.6492737467858135,0.0007422979656650531,Very Unlikely
THE TREELINE,0,2287.0,3201.0,1.4,426313,0,1, Bedok,15,35.0,34.0,1415.0,1415.0,506.0,0.3922928066149068,0.28716686591365215,Unlikely
THE TRESOR,0,7268.0,10175.0,1.4,269029,1,0, Bukit Timah,10,36.0,62.0,2474.0,2474.0,870.0,0.2553625946853946,0.04053674151263806,Very Unlikely
THE TREVOSE,0,12700.0,17780.0,1.4,298088,1,0, Novena,11,42.0,142.0,1480.0,1730.0,357.0,0.3212999116754864,0.13331561382268128,Very Unlikely
THE TRILINQ,0,24448.0,68455.0,2.8,128807,1,0, Clementi,5,26.0,755.0,1611.0,1843.0,964.0,0.5118797089965775,0.16728076542523962,Very Unlikely
THE TRILLIUM,0,12983.0,36344.0,2.8,239432,1,1, Singapore River,9,33.0,231.0,2643.0,2971.0,1350.0,0.9856627630514666,0.010615135736587362,Very Unlikely
THE TRIZON,0,18153.0,38126.0,2.1,276693,1,1, Bukit Timah,10,31.0,289.0,1976.0,2047.0,920.0,0.5757979113943568,0.07121760923151214,Very Unlikely
THE TROPIC GARDENS,0,3929.0,5500.0,1.4,466456,1,1, Bedok,16,48.0,36.0,1105.0,1105.0,399.0,1.44307747103604,0.5791496609805946,Possible
THE TROPICA,0,34900.0,73291.0,2.1,529771,1,0, Tampines,18,43.0,537.0,1046.0,1179.0,283.0,1.233835235878177,0.2651682473801203,Unlikely
THE TWINS,0,2801.0,4481.0,1.6,259896,0,1, Newton,10,41.0,16.0,1279.0,1703.0,715.0,0.4639503554740493,0.17179375272727004,Very Unlikely
THE URBANITE,0,1852.0,1029.0,0.56,219384,1,1, Kallang,8,29.0,46.0,1436.0,1734.0,1163.0,0.6578776213135635,0.2024393724210318,Unlikely
THE VANDERLINT,0,696.0,976.0,1.4,429665,0,1, Marine Parade,15,30.0,2.0,1540.0,1593.0,1091.0,1.334417664550573,0.27143915890027825,Unlikely
THE VENUE RESIDENCES,0,8200.0,28701.0,3.5,347838,0,0, Toa Payoh,13,26.0,266.0,1627.0,1787.0,1150.0,0.3135245769029752,0.15657331391226417,Very Unlikely
THE VERANDAH RESIDENCES,0,8326.0,11656.0,1.4,117341,0,1, Queenstown,5,22.0,17.0,1946.0,2072.0,1530.0,0.4858834092231876,0.07071147604448373,Very Unlikely
THE VERMONT ON CAIRNHILL,0,6749.0,10492.0,1.55,229745,0,1, Newton,9,30.0,158.0,2477.0,2922.0,1916.0,0.4216756761555996,0.03458365655211072,Very Unlikely
THE VERTE,0,3095.0,4333.0,1.4,426146,0,1, Bedok,15,31.0,36.0,1418.0,1418.0,613.0,0.5010067103884756,0.2612111601573844,Unlikely
THE VERVE,0,1853.0,5189.0,2.8,329138,1,1, Novena,12,31.0,16.0,1368.0,1733.0,606.0,0.5501994535584169,0.0963510868053677,Very Unlikely
THE VESTA,0,1408.0,1916.0,1.36,425746,0,1, Bedok,15,35.0,2.0,1449.0,1449.0,605.0,0.8757403929584361,0.2794395640620889,Unlikely
THE VIRIDIAN,0,2586.0,7242.0,2.8,329507,0,1, Novena,12,28.0,18.0,1399.0,1612.0,1082.0,0.8671084098162294,0.18236020210345896,Very Unlikely
THE VISION,0,12000.0,33600.0,2.8,126790,1,0, Clementi,5,29.0,295.0,1491.0,1637.0,702.0,1.856669279995667,0.15056359405322375,Very Unlikely
THE VUE,0,1691.0,2367.0,1.4,534958,0,1, Serangoon,19,30.0,5.0,1475.0,1596.0,895.0,0.4420538304716866,0.20692814295702197,Unlikely
THE WARREN,0,29092.0,81457.0,2.8,689675,1,0, Choa Chu Kang,23,39.0,699.0,990.0,1101.0,347.0,0.1774512799246042,0.3737246737914961,Unlikely
THE WATERGARDENS AT CANBERRA,0,27566.0,38593.0,2.2073144876325084,769310,1,0, Sembawang,27,39.48150357995227,448.0,1437.0,1593.0,1232.0,0.4305065141854407,0.47027936070901577,Possible
THE WATERLINE,0,7348.0,10287.0,1.4,546692,1,1, Hougang,19,30.0,13.0,1272.0,1606.0,742.0,1.236581419601104,0.11699207485785068,Very Unlikely
THE WATERSIDE,0,65588.0,137734.0,2.1,436879,1,1, Kallang,15,51.0,52.0,1779.0,1924.0,479.0,1.082425014793539,0.0008214556521122323,Very Unlikely
THE WHARF RESIDENCE,0,1702.0,6469.0,3.8,238002,1,0, River Valley,9,31.0,186.0,2117.0,2402.0,925.0,0.4498251961344535,0.06333663047556529,Very Unlikely
